ID,SEX,PAY_1,AGE,LIMIT_BAL,CV_LPAY_TOT,CV_LBILL_TOT,CANT_PAY_MAY0,BILL_AMT1,LOG_BILL_AMT1,AVG_LPAY_TOT,STD_PAY_TOT,AVG_EXP_1,DEFAULT
9873,1,0,23,50000,0.03005547239938487,0.02660995946503869,0,49026,10.80013,7.05874,0.0,0.11532,0
9874,0,0,48,110000,0.03492924045885041,0.015015654938082906,0,107767,11.58774,8.175621666666666,0.0,0.09129090909090909,0
9875,1,0,25,80000,0.018078320738147694,0.013162158324824395,0,78327,11.26866,7.724266666666666,0.0,0.08002999999999999,0
9876,1,-2,34,150000,0.12904245589567692,0.12904245589567692,0,316,5.7589,7.1264683333333325,0.0,0.014582666666666667,0
9877,1,1,29,80000,0.4248201609753228,0.0014192070008889539,3,56340,10.93918,6.479831666666667,0.9831920802501751,0.021575,0
9878,0,0,35,320000,0.10717676093785523,0.003509642582303812,0,164511,12.01074,9.596895,0.0,0.087595,0
9879,1,-1,35,170000,0.4399803237515657,0.08176167246153604,0,897,6.80017,6.523815,0.408248290463863,0.009841176470588235,0
9880,1,0,26,60000,0.030452701549105163,0.014586432468197496,0,41525,10.63408,7.172713333333333,0.0,0.06545666666666666,0
9881,0,2,23,180000,0.05690186996707435,0.0031614634312191795,6,157074,11.96448,8.668910000000002,0.0,0.020114444444444445,1
9882,0,0,29,470000,0.06649446914213428,0.019874493782310165,0,59235,10.98928,8.172995,0.0,0.01660212765957447,0
9883,1,1,47,70000,0.45262197525804715,0.014595009884246356,2,30950,10.34016,7.073951666666667,1.4142135623730951,0.16687142857142856,0
9884,1,0,41,280000,0.02932712467055064,0.005189799601615137,0,40483,10.60866,7.604243333333333,0.0,0.0025964285714285716,0
9885,1,-1,26,210000,1.0759997733007505,0.8435065472667559,0,231,5.44674,2.18991,0.40824829046386296,0.0020638095238095238,0
9886,0,0,30,300000,0.09041667705276113,0.09434237750550253,0,185327,12.12988,8.71546,0.5163977794943223,0.13855133333333333,0
9887,1,0,42,140000,0.009830661910691815,0.0035830190176505713,0,158495,11.97348,8.616376666666667,0.0,0.05205428571428572,0
9888,0,-1,41,450000,0.6848366815195298,0.4547056600642691,0,70825,11.16798,6.557716666666667,0.0,0.09746311111111111,0
9889,1,0,38,160000,0.6631078321572583,0.00416792528553185,2,105313,11.5647,5.85117,1.0327955589886446,0.013641249999999999,0
9890,1,1,45,50000,0.0,0.0,1,0,0.0,0.0,1.224744871391589,0.0,0
9891,0,-1,42,50000,0.1879457997448447,0.01361488769852356,0,12751,9.45344,7.037019999999999,0.5163977794943223,0.09516799999999999,0
9892,0,0,32,50000,0.07694021191557268,0.031135673767306523,0,50669,10.83309,7.153108333333333,0.0,0.15649200000000002,0
9893,1,0,25,150000,0.09283073822797683,0.004006034604752436,4,129911,11.77461,8.551685,1.0327955589886446,0.019608,1
9894,0,0,53,90000,0.07246610656831289,0.04107908420912438,0,23551,10.06697,7.033550000000001,0.0,0.028266666666666666,0
9895,1,0,42,270000,0.11931183172882666,0.008860954459365682,0,225245,12.32495,9.97159,0.0,0.19663333333333333,0
9896,0,0,36,70000,0.04489837191735132,0.01620753683706282,0,65275,11.08638,8.374184999999999,0.0,0.12588857142857143,0
9897,0,-1,33,360000,0.4746444403861727,0.07013578438671747,0,9582,9.16775,6.373826666666666,0.408248290463863,0.0139,0
9898,1,1,34,200000,1.1567615218849499,0.6612385838090151,1,2500,7.82445,2.9294116666666667,0.8164965809277261,0.016693,1
9899,1,0,42,250000,0.4408356999288126,0.18319090305901867,0,249406,12.42684,7.756501666666666,0.5477225575051662,0.222144,0
9900,1,0,34,360000,0.0013816923894713947,0.0023115902915373256,0,205363,12.23254,8.977613333333332,0.0,0.012644444444444444,0
9901,1,1,39,20000,0.42143595601348505,0.007432256578011676,2,19565,9.88155,5.861043333333334,0.8366600265340756,0.062,0
9902,1,2,28,250000,0.4523326360715435,0.04907690944934288,3,21404,9.97138,6.7980833333333335,1.0954451150103324,0.0390096,1
9903,1,2,25,60000,1.2618602717440148,0.08194128513437567,6,600,6.39859,1.0625033333333334,0.983192080250175,0.0015,1
9904,0,1,36,200000,0.0,0.0,1,0,0.0,0.0,1.224744871391589,0.0,0
9905,1,0,38,30000,0.11138359181262848,0.0046877311953304,0,25546,10.14828,7.80846,0.0,0.04304,1
9906,1,1,39,500000,0.0,0.0,1,0,0.0,0.0,1.224744871391589,0.0,0
9907,1,0,45,280000,0.44051426239563346,0.030724034777664232,0,50415,10.82806,8.065841666666666,0.0,0.05910214285714285,0
9908,1,-1,42,200000,0.6564966714573822,0.4315154634485243,0,1261,7.14045,5.402051666666666,0.0,0.012972000000000001,0
9909,1,1,35,360000,0.8673454110084033,1.1166732593818383,1,0,0.0,3.57354,1.0954451150103324,0.002666111111111111,0
9910,1,2,44,50000,0.6498197193086496,0.0029132702066165424,5,42115,10.64818,5.160833333333333,0.816496580927726,0.018812,1
9911,0,0,30,60000,0.051580480818672905,0.03230536831902844,0,57041,10.95154,7.387474999999999,0.0,0.12975333333333333,0
9912,0,-2,42,110000,0.16111495571391343,0.01758988446131573,0,100534,11.51826,8.110223333333334,0.408248290463863,0.20330727272727273,0
9913,1,0,44,200000,0.01721490711310698,0.009824599406747049,0,34760,10.45625,8.150500000000001,0.0,0.006455,0
9914,1,2,39,70000,0.06782900287645141,0.03973496005633593,1,67607,11.12148,7.47823,0.8164965809277261,0.14147428571428572,0
9915,1,2,37,220000,0.4350981953631435,0.004995816346248828,3,189976,12.15466,7.348565000000001,1.0954451150103324,0.056519090909090915,1
9916,1,-1,24,20000,0.0,1.2186078996687943,0,379,5.94017,0.0,0.5163977794943222,0.00379,0
9917,1,-2,27,220000,0.10210829793247247,0.10904881958657454,0,4289,8.36404,8.63849,0.9831920802501751,0.016162727272727273,0
9918,0,1,40,180000,0.05162530872836174,0.041468768313289626,2,172584,12.05865,7.688581666666667,0.8366600265340756,0.14045333333333332,0
9919,0,2,53,100000,0.4244733272002133,0.003946129832979683,1,43611,10.68309,6.45616,0.8164965809277261,0.011392000000000001,1
9920,1,-1,41,200000,0.8970147832276227,0.4514067938263547,0,6402,8.76452,4.332298333333333,0.5163977794943223,0.029633000000000003,0
9921,0,1,34,200000,0.44790055453240524,0.0121864045911723,6,138839,11.84108,7.085005,0.6324555320336759,0.020547,0
9922,1,-2,38,400000,0.7967664414649224,0.6049861415226528,0,123,4.82028,2.5830816666666667,0.0,0.000359,0
9923,0,2,38,60000,0.42360009827896905,0.018176687278780853,3,59310,10.99055,6.281115,1.0954451150103324,0.09644,0
9924,0,0,22,60000,0.06465404535624579,0.04628516183226465,0,59575,10.99501,6.868095,0.0,0.15264666666666665,0
9925,1,-2,37,210000,0.1380590760847409,0.11030249070650051,0,1094,6.99851,7.179340000000001,0.0,0.006212380952380952,0
9926,0,0,32,200000,0.08254203344204303,0.07187376516557616,0,30144,10.31377,6.8918300000000015,0.0,0.031018,0
9927,1,-2,29,50000,1.3976656317633425,1.3976656317633425,0,0,0.0,1.3288016666666667,0.0,0.0116,0
9928,1,-1,38,300000,1.0732549230978932,0.45519646418563164,2,2984,8.00136,2.1162983333333334,1.5491933384829668,0.0025559999999999997,1
9929,1,-1,48,510000,0.06887289583115526,0.05769410065640989,0,9686,9.17854,8.841016666666667,0.0,0.01988,0
9930,1,1,32,160000,0.0,0.0,1,0,0.0,0.0,1.224744871391589,0.0,0
9931,1,-2,36,50000,0.08123805714699432,0.08090664132472158,0,3477,8.15421,7.814895000000001,0.5163977794943222,0.05554,0
9932,1,-2,32,220000,0.05392009718410631,0.05126978966207404,0,21332,9.96801,9.659875000000001,0.0,0.0993690909090909,0
9933,0,1,22,20000,0.8505861816346676,0.01039026822991333,4,6792,8.82365,3.406541666666667,1.2110601416389968,0.01017,1
9934,0,-1,31,410000,0.8818474603473094,0.6557275302838245,0,4182,8.33878,4.121675,0.5163977794943223,0.004049756097560976,1
9935,1,-1,25,50000,0.09329528748681414,0.03031759608571058,0,42726,10.66259,7.28004,0.4082482904638631,0.140492,1
9936,0,0,38,50000,0.0863964769856936,0.004497889265445018,0,10825,9.28971,6.382223333333333,0.0,0.018752,0
9937,0,0,48,50000,0.10001844676035969,0.0066782274320043074,0,10420,9.25158,6.407595000000001,0.0,0.021868000000000002,0
9938,1,0,29,70000,0.42853406969463936,0.1433084426789968,1,4059,8.30894,6.110593333333334,0.983192080250175,0.019708571428571426,0
9939,0,0,25,120000,0.04752493280596725,0.019053982056354182,0,120633,11.70052,7.9018716666666675,0.0,0.11133166666666666,0
9940,0,-1,30,170000,0.06858000627832794,0.02660327217171282,0,416,6.03309,6.147556666666667,0.408248290463863,0.002936470588235294,0
9941,0,0,51,160000,0.868782055590139,0.05628042753968514,3,1380,7.23056,3.8054133333333335,1.0954451150103324,0.00501875,1
9942,1,0,22,30000,0.44842897133644544,0.04393656196387629,1,30397,10.32213,5.715566666666667,0.8164965809277261,0.1958,0
9943,1,1,40,10000,0.4204313040634619,0.43406389571906007,1,0,0.0,5.895598333333333,0.6324555320336759,0.0051,0
9944,1,0,33,160000,0.022330442723101442,0.005016679679107684,0,189935,12.15444,8.839535,0.0,0.08463,0
9945,0,0,33,20000,0.4271822647731842,0.0233240766410072,1,17439,9.76652,5.956173333333333,0.8164965809277261,0.06677000000000001,0
9946,1,-2,35,250000,0.46260730037875497,0.6811696939941646,0,0,0.0,6.934711666666668,0.0,0.0237976,0
9947,1,2,26,30000,0.6470628006131894,0.004416416249777933,4,23064,10.04607,4.843528333333333,1.0327955589886446,0.018186666666666667,1
9948,1,0,29,180000,0.03536295089547214,0.037871650520391924,0,123154,11.7212,8.025086666666667,0.0,0.10294888888888888,0
9949,1,-1,34,240000,0.022621503600342544,0.00876317736013374,0,3403,8.13271,8.079193333333333,0.0,0.014776666666666667,1
9950,1,1,25,30000,1.1108002945973574,0.005368420099556582,6,16368,9.70314,2.5338,0.6324555320336759,0.015653333333333335,0
9951,1,1,28,50000,0.8361135688333184,0.016598010352308217,3,4323,8.37194,3.2209033333333337,1.2649110640673518,0.010407999999999999,0
9952,1,-1,24,280000,1.1634566635796777,0.8945071634515458,0,1481,7.30115,2.9992,0.408248290463863,0.013505,1
9953,0,2,37,20000,0.42364134801026904,0.007072008202786807,5,14688,9.59485,6.057776666666666,0.816496580927726,0.025830000000000002,1
9954,1,0,54,130000,0.15569505462236116,0.060743778256006555,0,77506,11.25812,7.036625,0.0,0.1164,0
9955,0,1,29,70000,0.3431370267908456,0.03642147306899646,2,71267,11.1742,6.92668,0.8366600265340756,0.15646000000000002,1
9956,1,-1,32,180000,0.6577261100488074,0.09388493119474746,1,1991,7.59689,5.1440166666666665,1.2110601416389968,0.012564444444444444,0
9957,0,-2,46,320000,0.08044971226131761,0.11574606739639803,0,3266,8.09163,8.562338333333335,0.5163977794943222,0.0236375,0
9958,1,2,33,30000,0.4323150138981737,0.0038862740382172504,3,31947,10.37186,6.508496666666667,1.0954451150103324,0.07324666666666667,1
9959,1,1,33,280000,1.1859351052844636,1.5580449400670977,1,0,0.0,2.9667566666666665,1.2110601416389966,0.0,0
9960,1,0,50,80000,0.018393539501834595,0.04988552326028681,0,8985,9.10342,7.936925,0.5163977794943223,0.049902499999999995,0
9961,1,0,27,140000,0.0077139543478402855,0.00110835753439113,0,136899,11.82701,8.60431,0.0,0.034127142857142856,0
9962,0,0,27,180000,0.010516708909104501,0.0017281084452445512,0,181219,12.10747,8.805068333333333,0.0,0.04737555555555556,0
9963,0,2,55,20000,1.2886473124443572,0.9054772566652445,4,11736,9.3705,1.1100966666666667,2.0655911179772892,0.12516,0
9964,1,0,29,420000,0.07626510948632025,0.045789593862824794,0,105582,11.56725,9.328581666666667,0.0,0.07428857142857143,0
9965,1,0,29,200000,0.2618656117141233,0.15270001965447413,0,53493,10.88732,7.458856666666667,0.8366600265340756,0.058443999999999996,1
9966,1,0,25,140000,0.04540518738340617,0.00704393660975931,0,45068,10.71595,8.04183,0.0,0.012868571428571427,0
9967,1,0,33,170000,0.018773637842625607,0.0013941396430548823,0,166348,12.02184,8.875960000000001,0.0,0.04223647058823529,0
9968,1,0,24,30000,0.42696628246061713,0.009577780657880756,1,18220,9.81033,6.216151666666668,0.8164965809277261,0.017926666666666664,0
9969,1,1,26,50000,0.6606516170728153,0.8938311280152145,1,0,0.0,4.698198333333333,1.2110601416389968,0.005987999999999999,0
9970,1,0,45,150000,0.003997530946020501,0.002955841313762852,0,123580,11.72465,8.228321666666666,0.0,0.007196000000000001,0
9971,0,0,30,30000,0.8670941311761983,0.43341989788935614,0,6933,8.84419,3.3746950000000004,0.0,0.07426,1
9972,0,0,38,50000,0.05415867922949541,0.02653931487521424,0,50174,10.82327,7.871633333333334,0.0,0.183276,0
9973,1,-1,39,300000,1.3099400458787158,1.3696939580453356,0,2019,7.61085,1.4369266666666667,0.5163977794943222,0.0013466666666666666,1
9974,1,0,34,80000,1.1103301463139765,0.44437671314734983,0,59451,10.99292,2.5293883333333333,0.0,0.15852249999999998,0
9975,1,0,27,50000,0.00012010006594254186,0.006184414600196674,0,39607,10.58679,8.517856666666665,0.0,0.09822399999999999,0
9976,1,0,41,110000,0.012130380151133616,0.012114483175990105,0,100143,11.51436,8.310654999999999,0.0,0.08637272727272727,0
9977,1,1,32,110000,1.1488740135929691,0.8969825539954611,1,0,0.0,2.775236666666667,1.0327955589886446,0.021614545454545452,0
9978,1,-1,34,390000,0.4470934302178328,0.10761169250535292,0,3060,8.0265,8.629,0.5477225575051662,0.06999538461538461,0
9979,0,-1,46,200000,0.0,0.0,0,396,5.98394,5.98394,0.0,0.00198,0
9980,0,8,38,30000,0.0,0.004069132303518262,6,35031,10.46402,0.0,1.8708286933869707,0.02630666666666667,1
9981,0,0,30,230000,0.01968329750116887,0.001815145759428371,0,101874,11.5315,8.602781666666667,0.0,0.03014695652173913,0
9982,1,-2,44,210000,0.5054611061053714,0.7171743709214778,0,0,0.0,6.236553333333333,0.0,0.023913333333333335,0
9983,1,-1,54,30000,0.433288275034925,0.4291839345434255,0,3334,8.11223,6.473748333333333,0.0,0.09659333333333334,0
9984,1,0,41,130000,0.04467688629546174,0.016686312219319682,0,101885,11.53161,7.875631666666667,0.0,0.09325076923076923,0
9985,0,1,37,130000,1.4116289964482907,1.0109456194735447,1,-896,0.0,1.3601333333333334,1.0327955589886444,0.004004615384615385,0
9986,1,-1,27,480000,0.18411588074622903,0.11119002965073382,0,12759,9.45407,7.523451666666666,0.4082482904638631,0.008890416666666666,0
9987,1,-1,37,160000,0.06472766218152883,0.07486959823645335,0,9293,9.13712,8.247521666666666,0.0,0.0362575,0
9988,0,0,27,10000,0.41982936270022964,0.06622766835464902,0,6599,8.79482,5.892880000000001,0.4082482904638631,0.22016,0
9989,1,-1,33,360000,0.08151650813777374,0.12024432751779833,0,8552,9.05404,6.774775000000001,0.5163977794943222,0.0076816666666666665,0
9990,1,0,28,260000,0.04138862109898625,0.09779760221671642,0,251811,12.43644,9.276786666666668,0.408248290463863,0.21273923076923076,0
9991,1,0,45,330000,0.04064347026360664,0.01644890979451457,0,47644,10.77153,7.384619999999999,0.0,0.015577575757575759,0
9992,1,1,47,30000,0.0,1.1352746496591046,3,5163,8.54947,0.0,2.041241452319315,0.03442,1
9993,0,2,31,80000,1.4066477927379735,1.2239890824919233,1,81712,11.31097,1.34886,1.6329931618554523,0.2124575,1
9994,1,-1,29,120000,0.8817705993250413,0.6595091747540555,0,7778,8.95918,4.100011666666667,0.0,0.031995,1
9995,0,0,30,170000,0.8335030537945396,0.6880441812418963,0,6383,8.76155,3.027176666666667,0.5477225575051662,0.008912941176470589,1
9996,1,1,31,140000,1.068495725533836,1.1702648137036398,1,0,0.0,2.1245583333333333,1.224744871391589,0.0003442857142857143,0
9997,1,-2,37,80000,0.0,1.4203435408997236,0,3946,8.28071,0.0,0.0,0.009865,0
9998,0,0,44,200000,0.06681210751531966,0.007587072197327057,0,138877,11.84135,9.043268333333332,0.0,0.02898,0
9999,1,-1,26,80000,0.0,1.0681062799990144,2,780,6.66058,0.0,1.97484176581315,0.00195,1
10000,0,0,36,230000,0.0,0.005131462214362825,0,19505,9.87848,8.0067,0.0,0.014805217391304347,0
10001,1,-2,40,260000,0.0,1.3863777595434057,0,2500,7.82445,0.0,0.0,0.0019230769230769232,0
10002,1,-1,28,50000,0.4178898485954181,0.41725712593072756,0,780,6.66058,5.382929999999999,0.0,0.00978,0
10003,0,1,35,340000,0.0,0.0,1,-6,0.0,0.0,1.224744871391589,0.0,0
10004,0,0,39,50000,0.05735391452029942,0.04502442046721241,0,49869,10.81717,7.476118333333333,0.0,0.17285599999999998,0
10005,1,1,45,200000,0.7158199005562006,0.4309724088731909,1,666,6.50279,4.517005,1.2649110640673518,0.009278,0
10006,1,0,36,280000,0.007972144372907601,0.00400200280931347,0,91093,11.41965,8.065921666666666,0.0,0.014134285714285714,0
10007,0,0,35,170000,0.4310623912461442,0.0026892167666774957,1,115634,11.65819,7.174661666666666,0.8164965809277261,0.03220823529411764,0
10008,1,2,38,100000,0.647799281496156,0.0027463829301670115,4,37516,10.53255,5.023103333333333,1.0327955589886446,0.008316,0
10009,1,1,48,360000,1.4156851362102532,1.1095458270334486,1,491,6.19848,1.3693933333333332,1.1690451944500122,0.0024394444444444446,1
10010,1,0,23,30000,0.051748998576018786,0.02288087723213245,0,14790,9.60177,8.790231666666665,0.0,0.30361333333333335,1
10011,1,1,26,150000,0.41415139874233814,0.3354014503613754,1,2341,7.75876,4.690675000000001,1.1690451944500122,0.004968,0
10012,0,-2,29,50000,0.6582542949356371,0.022806646044396243,0,15519,9.64988,5.518795,0.0,0.0089,0
10013,1,0,35,40000,0.03199761040654766,0.014557505896635799,0,26801,10.19623,8.686426666666668,0.0,0.10635499999999999,0
10014,0,-1,58,30000,1.0664763517345932,0.41867940973201084,0,390,5.96871,2.1723866666666667,0.5477225575051662,0.013,0
10015,1,0,35,140000,0.033795981841650925,0.004120637566703887,0,26187,10.17306,7.798796666666667,0.0,0.015281428571428573,0
10016,0,-1,30,150000,0.09396715785151279,0.0934020201212564,0,8821,9.085,8.627103333333334,0.0,0.067928,0
10017,1,0,37,150000,0.03772088325957495,0.028072860753348042,0,152349,11.93394,8.447801666666667,0.0,0.131572,0
10018,1,1,47,360000,0.6665150756367945,0.02596849058244803,3,366577,12.81197,6.016741666666667,0.9831920802501751,0.11543888888888888,0
10019,0,0,43,170000,0.028648268332096393,0.026424562592461318,0,136485,11.82398,7.904721666666666,0.0,0.10496235294117646,0
10020,0,0,26,50000,0.4269711735593486,0.002880451107402981,1,44838,10.71083,6.385571666666666,0.8164965809277261,0.03602,1
10021,1,-1,43,260000,0.8717990250101784,0.4251590565544039,0,3209,8.07403,3.8970599999999997,0.408248290463863,0.00619,0
10022,1,-1,32,350000,0.47336603647734204,0.4800004164829524,0,70910,11.16918,7.523991666666667,0.0,0.11173314285714285,0
10023,1,-1,41,210000,1.0880919461042593,0.9282932489348814,0,17605,9.776,2.058835,0.5163977794943223,0.018938095238095237,0
10024,1,3,39,50000,1.2103700503597334,1.1459971681555465,3,5171,8.55101,0.9767983333333333,2.401388487243717,0.023484,0
10025,0,0,46,170000,0.028510656661112146,0.013445867243661027,0,94791,11.45944,8.118721666666668,0.0,0.057227058823529416,1
10026,1,0,24,50000,0.020302164876875067,0.010831527988535677,0,48600,10.7914,7.474473333333332,0.0,0.078164,1
10027,1,0,32,50000,0.4348347206168076,0.008025440447678816,1,24402,10.10246,6.44146,0.8164965809277261,0.032028,0
10028,1,-1,33,280000,0.6797020674222165,0.47435461484894836,0,281,5.64191,5.606046666666667,0.0,0.023428571428571427,0
10029,0,0,42,430000,0.05660363802256027,0.029376706786271748,0,59648,10.99623,7.155275,0.0,0.019515348837209304,0
10030,1,-1,30,340000,0.12929449954653047,0.06076538386102717,0,8571,9.05626,9.482618333333335,0.408248290463863,0.05203529411764706,0
10031,1,-2,32,310000,0.15322045128206083,0.18228330568941484,0,90654,11.41482,8.381796666666666,0.0,0.0892541935483871,0
10032,0,-1,41,120000,0.8400198068477713,0.6259973672088889,0,416,6.03309,3.19938,0.6324555320336759,0.0034666666666666665,0
10033,0,-1,27,200000,0.14226611844770093,0.05421830997097747,0,1990,7.59639,7.812805,0.0,0.008697,1
10034,1,-1,41,500000,0.4391119876610793,0.07795773994356191,0,48650,10.79243,7.752853333333334,0.408248290463863,0.0338184,0
10035,0,0,53,270000,0.14911351868901546,0.05894566688355211,0,239963,12.38824,8.980736666666667,0.0,0.17026074074074074,1
10036,0,0,26,190000,0.04278181861607898,0.029196339075097978,0,184136,12.12344,8.439731666666667,0.0,0.12266631578947368,0
10037,1,-1,37,340000,0.0340293937175012,0.03701460573325033,0,16275,9.69745,9.287978333333335,0.0,0.03976235294117647,0
10038,1,0,30,390000,0.019157254027848,0.019771889214619164,0,338174,12.73132,8.756548333333333,0.0,0.10175179487179487,0
10039,1,0,31,90000,0.4329636726897823,0.17342276720802993,1,63872,11.06465,6.521226666666666,0.983192080250175,0.16416666666666666,0
10040,1,0,27,200000,0.43334540206959754,0.004006133586336703,2,174381,12.069,7.573088333333334,1.0327955589886446,0.035654,0
10041,1,-2,43,230000,0.5578607145168725,0.7166232437429745,0,0,0.0,6.6019733333333335,0.983192080250175,0.03847826086956522,0
10042,1,-2,39,100000,0.09437903919075737,0.12039476439420031,0,1890,7.54486,9.756016666666667,0.0,0.19366,0
10043,1,2,24,30000,0.6412381837718871,0.009729279378052215,3,11483,9.34871,4.800748333333334,1.0954451150103324,0.010320000000000001,1
10044,0,0,50,50000,0.09147291736405513,0.01248213613282033,0,6449,8.77184,6.265406666666667,0.0,0.0038439999999999998,0
10045,1,1,44,200000,0.0,0.0,1,-40,0.0,0.0,1.224744871391589,0.0,0
10046,1,0,39,50000,0.03332248018223766,0.024045157682346146,0,42822,10.66483,7.485958333333333,0.0,0.09702,0
10047,0,0,31,130000,0.03761449457293755,0.025414960906289127,0,5551,8.62191,7.27468,0.0,0.0017646153846153847,1
10048,0,0,46,260000,0.10051469590711032,0.04273328094600232,0,29562,10.29428,6.827235000000001,0.0,0.019246153846153847,0
10049,1,-1,28,80000,0.21673650271100037,0.0394151560231937,1,9598,9.16941,8.016918333333333,1.224744871391589,0.0754425,0
10050,0,1,30,20000,1.1063645455968496,1.0526005787127144,1,-2610,0.0,2.444546666666667,1.1690451944500122,0.0117,0
10051,1,0,27,160000,0.0,0.004388857510194386,0,31666,10.36303,8.0067,0.0,0.019835,0
10052,1,0,24,70000,0.14761635491107905,0.14723467129705006,0,65429,11.08874,8.125196666666666,0.408248290463863,0.21018857142857145,0
10053,0,0,26,70000,0.13175217300645944,0.08193576650975919,0,60701,11.01373,7.169491666666667,0.0,0.16232,0
10054,0,-1,38,400000,0.6808345809929859,0.1040170112777416,2,3456,8.14816,6.633656666666667,1.5491933384829668,0.049138,1
10055,0,1,26,30000,1.138231681992172,1.2886473124443572,1,0,0.0,2.6079833333333333,1.1690451944500122,0.05853333333333333,0
10056,1,0,35,240000,0.0541318560528429,0.0546226766930851,0,18336,9.81668,8.495144999999999,0.0,0.03425333333333333,0
10057,1,0,43,40000,0.42868264825319957,0.03559495315532673,0,36415,10.50276,5.637538333333333,0.0,0.143895,0
10058,1,0,61,510000,0.4440020993262586,0.007350336475572482,1,181733,12.1103,7.815876666666667,0.8164965809277261,0.018045490196078432,0
10059,1,1,23,20000,0.6426201869106095,0.43632501833476556,2,17538,9.77218,4.577346666666666,0.8366600265340756,0.20429,0
10060,0,0,26,80000,1.396355696988884,1.217657486005376,0,60315,11.00735,1.325905,1.0954451150103324,0.1579125,0
10061,1,0,37,10000,0.0,1.4411684358981292,0,5300,8.57565,0.0,1.0327955589886446,0.106,0
10062,1,0,61,50000,0.42802879954299045,0.019091945989503877,1,38158,10.54952,6.10978,0.8164965809277261,0.08048,0
10063,0,1,31,200000,0.3011184742891937,0.0033208388031229544,3,29070,10.2775,6.429801666666667,0.9831920802501751,0.006975,0
10064,0,0,59,140000,0.4318488289216057,0.001509877855130969,1,129684,11.77286,7.284838333333333,0.816496580927726,0.03237428571428571,0
10065,0,0,28,60000,0.12608900889548974,0.033892636163848654,0,60721,11.01406,8.07803,0.0,0.24171666666666666,1
10066,0,0,27,100000,0.4191959973271054,0.14667874228313402,0,5552,8.62209,5.331663333333333,0.5163977794943223,0.016052,1
10067,1,2,34,30000,0.42053084583920275,0.0015885983630293035,2,30082,10.31172,5.937995,1.0327955589886446,0.042666666666666665,0
10068,0,0,42,500000,0.8561869193779771,0.8626572665658467,0,1131,7.03174,3.1925600000000003,0.7527726527090811,0.0013268,0
10069,1,0,31,420000,0.017822856345273728,0.0049480814072463426,0,50771,10.8351,7.412926666666667,0.0,0.008016190476190477,0
10070,1,2,36,130000,0.4319223783309203,0.0027421952930265264,3,131989,11.79048,7.217,1.0954451150103324,0.02863076923076923,1
10071,1,0,56,360000,0.9134144677282484,0.9162927231888758,0,60206,11.00554,3.792386666666667,0.752772652709081,0.037720000000000004,0
10072,1,-1,36,150000,0.13177828844162154,0.09883126179172541,0,9788,9.18901,8.909578333333332,0.408248290463863,0.06994133333333334,0
10073,0,-1,33,360000,0.4169638039635085,0.4169713642776124,0,845,6.74052,5.636271666666667,0.0,0.002083888888888889,0
10074,1,0,29,230000,0.133714879632195,0.027619325114987398,0,157107,11.96469,8.725225,0.0,0.08825826086956523,0
10075,1,-1,31,180000,0.9391861750991788,0.7116694659855695,0,18710,9.83687,4.062448333333333,0.0,0.07607777777777777,0
10076,1,1,34,160000,1.1004131276438174,0.8449250766962969,1,-49,0.0,2.4518066666666667,1.1690451944500122,0.0020375,1
10077,1,-1,43,250000,0.47479608033165255,0.7311519116207675,0,399,5.99146,6.115343333333333,0.6324555320336759,0.0024624,0
10078,0,-2,40,170000,0.17534076004226698,0.13747077659296597,0,6115,8.71866,8.478793333333334,0.408248290463863,0.09368470588235293,0
10079,1,0,28,100000,0.016084262669586867,0.0018159527180923564,0,95251,11.46428,8.298085,0.0,0.028384,0
10080,1,-1,37,200000,0.4609650674306594,0.12419000160039466,0,3660,8.20549,7.994475,0.5477225575051662,0.050317,1
10081,1,0,53,60000,0.0415272670428709,0.03257165161495865,0,55505,10.92425,7.554753333333333,0.0,0.12708999999999998,0
10082,0,0,44,300000,0.052932912017852635,0.07134786288920456,0,58137,10.97057,7.64069,0.0,0.04125933333333333,0
10083,0,-1,29,290000,0.4593520350570336,0.19472867678302339,1,22277,10.01135,6.535583333333334,1.2110601416389968,0.019204827586206896,0
10084,1,2,23,30000,0.6456743193357345,0.00693663312805471,4,19674,9.8871,4.900205,1.0327955589886446,0.016566666666666667,0
10085,0,0,35,340000,0.018296424383438946,0.03829142633727629,0,292302,12.58555,8.16172,0.0,0.13146411764705884,0
10086,0,0,31,90000,0.04269356940405515,0.0020789231751464823,0,34704,10.45464,7.510943333333333,0.0,0.018693333333333333,0
10087,1,1,28,140000,0.6591292005087352,0.002975381485112612,3,99215,11.50505,5.629953333333333,0.983192080250175,0.014910000000000001,1
10088,0,0,31,150000,0.42644580102303026,0.19625844052083496,0,110921,11.61658,6.056191666666667,0.5163977794943223,0.15616666666666668,0
10089,0,0,47,70000,0.4301015300305053,0.0028967425955907697,2,62080,11.0362,6.512894999999999,1.0327955589886446,0.019957142857142857,1
10090,1,0,41,750000,0.1595711749779404,0.11250859459135898,0,184022,12.12282,8.355483333333334,0.5163977794943223,0.06580053333333334,0
10091,1,0,26,200000,0.04929164194189379,0.0291389733578327,0,116070,11.66196,8.594945,0.0,0.097804,0
10092,1,2,39,230000,0.049311856819306915,0.017640517620911008,1,183718,12.12116,8.737595,0.8164965809277261,0.08539217391304348,1
